Gene,Protein.ID,Protein.Description,logFC,AveExpr,comparison.label,sample,pvalue,hit_annotation
FYN,P06241,Tyrosine-protein kinase Fyn,0.471101479,19.67941101,PE_UV vs PE_NoUV,membrane,0.226703289,no hit
PSMA1,P25786,Proteasome subunit alpha type-1,-0.181650911,20.46041541,PE_UV vs PE_NoUV,membrane,0.22743098,no hit
HNRNPA2B1,P22626,Heterogeneous nuclear ribonucleoproteins A2/B1,-0.242716579,21.30799433,PE_UV vs PE_NoUV,membrane,0.227529602,no hit
ARPC3,O15145,Actin-related protein 2/3 complex subunit 3,0.23443842,20.33981322,PE_UV vs PE_NoUV,membrane,0.228337564,no hit
FKBP4,Q02790,Peptidyl-prolyl cis-trans isomerase FKBP4,-0.259477418,19.98468402,PE_UV vs PE_NoUV,membrane,0.2290059,no hit
COPG1,Q9Y678,Coatomer subunit gamma-1,-0.462213857,19.91957315,PE_UV vs PE_NoUV,membrane,0.23129292,no hit
SMC2,O95347,Structural maintenance of chromosomes protein 2,-0.463175857,20.9587575,PE_UV vs PE_NoUV,membrane,0.2318398,no hit
GDE1,Q9NZC3,Glycerophosphodiester phosphodiesterase 1,0.291845943,19.13413814,PE_UV vs PE_NoUV,membrane,0.231861279,no hit
PSMA7,O14818,Proteasome subunit alpha type-7,-0.229024172,19.47602635,PE_UV vs PE_NoUV,membrane,0.232021097,no hit
PODXL2,Q9NZ53,Podocalyxin-like protein 2,0.272821562,19.09924763,PE_UV vs PE_NoUV,membrane,0.232956536,no hit
RBBP7,Q16576,Histone-binding protein RBBP7,-0.266767251,21.39438648,PE_UV vs PE_NoUV,membrane,0.233068028,no hit
EIF3E,P60228,Eukaryotic translation initiation factor 3 subunit E,-0.574521937,22.23010603,PE_UV vs PE_NoUV,membrane,0.234016326,no hit
LAMB1,P07942,Laminin subunit beta-1,0.27105942,19.38340498,PE_UV vs PE_NoUV,membrane,0.234200168,no hit
EIF3H,O15372,Eukaryotic translation initiation factor 3 subunit H,-0.491833155,20.63128506,PE_UV vs PE_NoUV,membrane,0.234211869,no hit
EIF3L,Q9Y262,Eukaryotic translation initiation factor 3 subunit L,-0.685317545,21.59096641,PE_UV vs PE_NoUV,membrane,0.235288176,no hit
ERGIC3,Q9Y282,Endoplasmic reticulum-Golgi intermediate compartment protein 3,-0.410454405,21.93705231,PE_UV vs PE_NoUV,membrane,0.235306011,no hit
CYFIP1,Q7L576,Cytoplasmic FMR1-interacting protein 1,0.500023157,17.97214569,PE_UV vs PE_NoUV,membrane,0.235416297,no hit
DHCR7,Q9UBM7,7-dehydrocholesterol reductase,0.305552291,21.68210403,PE_UV vs PE_NoUV,membrane,0.236000423,no hit
MAT2B,Q9NZL9,Methionine adenosyltransferase 2 subunit beta,-0.303896274,18.56165257,PE_UV vs PE_NoUV,membrane,0.236065641,no hit
EIF3A,Q14152,Eukaryotic translation initiation factor 3 subunit A,-0.681830967,23.58454722,PE_UV vs PE_NoUV,membrane,0.237146404,no hit
PDIA4,P13667,Protein disulfide-isomerase A4,0.614609582,24.09102423,PE_UV vs PE_NoUV,membrane,0.237789377,no hit
EIF3C,Q99613,Eukaryotic translation initiation factor 3 subunit C,-0.558349243,23.29000906,PE_UV vs PE_NoUV,membrane,0.23792833,no hit
SLC5A3,P53794,Sodium/myo-inositol cotransporter,0.241874207,19.78057154,PE_UV vs PE_NoUV,membrane,0.237951024,no hit
ATP6V1B2,P21281,"V-type proton ATPase subunit B, brain isoform",0.266481914,17.81367277,PE_UV vs PE_NoUV,membrane,0.238222862,no hit
SEPTIN9,Q9UHD8,Septin-9,-0.576792817,20.62282783,PE_UV vs PE_NoUV,membrane,0.238738198,no hit
PRRC2C,Q9Y520,Protein PRRC2C,-0.429789644,18.70187186,PE_UV vs PE_NoUV,membrane,0.238901983,no hit
ITGA1,P56199,Integrin alpha-1,0.4327412,23.7902444,PE_UV vs PE_NoUV,membrane,0.239890593,no hit
RPL27,P61353,60S ribosomal protein L27,-0.771374048,23.35836009,PE_UV vs PE_NoUV,membrane,0.240661765,no hit
DAG1,Q14118,Dystroglycan 1,0.370287468,22.24666385,PE_UV vs PE_NoUV,membrane,0.242246648,no hit
ACTR3,P61158,Actin-related protein 3,0.521101394,20.21934688,PE_UV vs PE_NoUV,membrane,0.242367115,no hit
ERLIN1,O75477,Erlin-1,0.737588688,19.64054787,PE_UV vs PE_NoUV,membrane,0.242413365,no hit
PLS1,Q14651,Plastin-1,0.195104643,18.06680599,PE_UV vs PE_NoUV,membrane,0.243535456,no hit
RPL8,P62917,60S ribosomal protein L8,-0.812476763,24.22113088,PE_UV vs PE_NoUV,membrane,0.246944385,no hit
GNG5,P63218,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5,0.261489294,21.2473397,PE_UV vs PE_NoUV,membrane,0.247199532,no hit
SCAMP4,Q969E2,Secretory carrier-associated membrane protein 4,-0.264742336,19.865311,PE_UV vs PE_NoUV,membrane,0.247523566,no hit
BCAP31,P51572,B-cell receptor-associated protein 31,0.265037837,24.14749569,PE_UV vs PE_NoUV,membrane,0.248061433,no hit
P4HB,P07237,Protein disulfide-isomerase,0.517386199,25.36471579,PE_UV vs PE_NoUV,membrane,0.249095671,no hit
TSG101,Q99816,Tumor susceptibility gene 101 protein,-0.354724096,17.40072969,PE_UV vs PE_NoUV,membrane,0.250541787,no hit
M6PR,P20645,Cation-dependent mannose-6-phosphate receptor,-0.416365641,23.27435831,PE_UV vs PE_NoUV,membrane,0.251731041,no hit
GARS1,P41250,Glycine--tRNA ligase,-0.313698543,19.53969869,PE_UV vs PE_NoUV,membrane,0.252394822,no hit
PGRMC2,O15173,Membrane-associated progesterone receptor component 2,0.486854099,22.64941626,PE_UV vs PE_NoUV,membrane,0.252745797,no hit
NAPG,Q99747,Gamma-soluble NSF attachment protein,-0.208011925,19.78484931,PE_UV vs PE_NoUV,membrane,0.253057604,no hit
RPL6,Q02878,60S ribosomal protein L6,-0.914381773,23.93218112,PE_UV vs PE_NoUV,membrane,0.254695237,no hit
RPL32,P62910,60S ribosomal protein L32,-0.745625815,22.83384119,PE_UV vs PE_NoUV,membrane,0.254828554,no hit
TMEM165,Q9HC07,Transmembrane protein 165,-0.417166869,20.18684277,PE_UV vs PE_NoUV,membrane,0.256845484,no hit
ATP6AP1,Q15904,V-type proton ATPase subunit S1,0.355091083,21.95252816,PE_UV vs PE_NoUV,membrane,0.25692296,no hit
FOLR1,P15328,Folate receptor alpha,0.463221989,22.57240817,PE_UV vs PE_NoUV,membrane,0.257198107,no hit
RPL15,P61313,60S ribosomal protein L15,-0.770639495,23.3060637,PE_UV vs PE_NoUV,membrane,0.258766515,no hit
RPL38,P63173,60S ribosomal protein L38,-1.016906914,22.40061371,PE_UV vs PE_NoUV,membrane,0.25950961,no hit
SURF4,O15260,Surfeit locus protein 4,-0.261248885,21.84708108,PE_UV vs PE_NoUV,membrane,0.260084278,no hit
IMPDH2,P12268,Inosine-5'-monophosphate dehydrogenase 2,0.344044986,20.08392765,PE_UV vs PE_NoUV,membrane,0.260699442,no hit
EIF3D,O15371,Eukaryotic translation initiation factor 3 subunit D,-0.590520635,21.66622633,PE_UV vs PE_NoUV,membrane,0.260774329,no hit
SNRNP70,P08621,U1 small nuclear ribonucleoprotein 70 kDa,-0.602196862,19.87591706,PE_UV vs PE_NoUV,membrane,0.260998225,no hit
PLOD3,O60568,Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3,0.375767068,20.1417387,PE_UV vs PE_NoUV,membrane,0.261509505,no hit
DDB1,Q16531,DNA damage-binding protein 1,0.202438792,21.7787686,PE_UV vs PE_NoUV,membrane,0.262087237,no hit
FUNDC2,Q9BWH2,FUN14 domain-containing protein 2,0.381962085,19.27438144,PE_UV vs PE_NoUV,membrane,0.262662971,no hit
HCCS,P53701,Holocytochrome c-type synthase,0.322549726,19.38581336,PE_UV vs PE_NoUV,membrane,0.262924085,no hit
SFT2D3,Q587I9,Vesicle transport protein SFT2C,-0.251654579,16.45173865,PE_UV vs PE_NoUV,membrane,0.26345902,no hit
GNG12,Q9UBI6,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12,0.24979019,22.74681487,PE_UV vs PE_NoUV,membrane,0.263550075,no hit
CLIC1,O00299,Chloride intracellular channel protein 1,-0.269787926,22.91837476,PE_UV vs PE_NoUV,membrane,0.265248049,no hit
CTSC,P53634,Dipeptidyl peptidase 1,-0.224470227,22.49095962,PE_UV vs PE_NoUV,membrane,0.265829605,no hit
DNASE2,O00115,Deoxyribonuclease-2-alpha,0.43225628,20.56864937,PE_UV vs PE_NoUV,membrane,0.266041296,no hit
DDX1,Q92499,ATP-dependent RNA helicase DDX1,-0.515165894,20.73130073,PE_UV vs PE_NoUV,membrane,0.266768129,no hit
EZR,P15311,Ezrin,0.669373095,23.76831338,PE_UV vs PE_NoUV,membrane,0.266793521,no hit
FLNA,P21333,Filamin-A,0.639627779,23.48841371,PE_UV vs PE_NoUV,membrane,0.266965763,no hit
MATR3,P43243,Matrin-3,-0.428101329,20.05773089,PE_UV vs PE_NoUV,membrane,0.267505297,no hit
PTBP1,P26599,Polypyrimidine tract-binding protein 1,-0.533575066,22.27388801,PE_UV vs PE_NoUV,membrane,0.267660068,no hit
SNX6,Q9UNH7,Sorting nexin-6,-0.309984783,18.84959963,PE_UV vs PE_NoUV,membrane,0.267938899,no hit
REEP6,Q96HR9,Receptor expression-enhancing protein 6,-0.373153167,20.32876461,PE_UV vs PE_NoUV,membrane,0.26839154,no hit
ERO1A,Q96HE7,ERO1-like protein alpha,0.434580383,22.15539134,PE_UV vs PE_NoUV,membrane,0.270836727,no hit
SPTAN1,Q13813,"Spectrin alpha chain, non-erythrocytic 1",0.344438845,21.13987673,PE_UV vs PE_NoUV,membrane,0.272838211,no hit
RPL12,P30050,60S ribosomal protein L12,-0.650029064,22.10933183,PE_UV vs PE_NoUV,membrane,0.273687922,no hit
PSMA3,P25788,Proteasome subunit alpha type-3,-0.391345733,21.86611312,PE_UV vs PE_NoUV,membrane,0.273918498,no hit
EPHX1,P07099,Epoxide hydrolase 1,0.357935704,23.30177639,PE_UV vs PE_NoUV,membrane,0.273978032,no hit
ACLY,P53396,ATP-citrate synthase,-0.482247637,21.97115705,PE_UV vs PE_NoUV,membrane,0.275189095,no hit
ABCE1,P61221,ATP-binding cassette sub-family E member 1,-0.618504318,20.07331814,PE_UV vs PE_NoUV,membrane,0.275352635,no hit
H1-2,P16403,Histone H1.2,0.795700953,22.23853975,PE_UV vs PE_NoUV,membrane,0.275755224,no hit
NEU1,Q99519,Sialidase-1,0.380200358,18.29418345,PE_UV vs PE_NoUV,membrane,0.276328833,no hit
ADH5,P11766,Alcohol dehydrogenase class-3,-0.363107089,18.7661671,PE_UV vs PE_NoUV,membrane,0.276788479,no hit
PLCB3,Q01970,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3",-0.227295397,17.09549406,PE_UV vs PE_NoUV,membrane,0.277116882,no hit
SLC38A1,Q9H2H9,Sodium-coupled neutral amino acid symporter 1,-0.375045482,22.92800292,PE_UV vs PE_NoUV,membrane,0.277289693,no hit
DAZAP1,Q96EP5,DAZ-associated protein 1,-0.255398242,18.35827853,PE_UV vs PE_NoUV,membrane,0.280010012,no hit
RTCB,Q9Y3I0,RNA-splicing ligase RtcB homolog,-0.370462886,21.10103487,PE_UV vs PE_NoUV,membrane,0.280317166,no hit
RPL31,P62899,60S ribosomal protein L31,-0.740015401,22.20620036,PE_UV vs PE_NoUV,membrane,0.281324391,no hit
STX7,O15400,Syntaxin-7,-0.277046908,21.27234007,PE_UV vs PE_NoUV,membrane,0.28339734,no hit
RPL37A,P61513,60S ribosomal protein L37a,-0.859707427,21.7793845,PE_UV vs PE_NoUV,membrane,0.283712029,no hit
CSTB,P04080,Cystatin-B,-0.400779676,18.18438703,PE_UV vs PE_NoUV,membrane,0.284863277,no hit
GOLM2,Q6P4E1,Protein GOLM2,-0.309654849,20.15649128,PE_UV vs PE_NoUV,membrane,0.285302341,no hit
NSUN2,Q08J23,RNA cytosine C(5)-methyltransferase NSUN2,-0.33467178,22.95030743,PE_UV vs PE_NoUV,membrane,0.286000069,no hit
UBE2L3,P68036,Ubiquitin-conjugating enzyme E2 L3,-0.537549096,19.02112076,PE_UV vs PE_NoUV,membrane,0.28606239,no hit
HPRT1,P00492,Hypoxanthine-guanine phosphoribosyltransferase,-0.479810673,18.6784286,PE_UV vs PE_NoUV,membrane,0.287241467,no hit
TSPAN8,P19075,Tetraspanin-8,0.601537549,19.99545087,PE_UV vs PE_NoUV,membrane,0.287841671,no hit
NCAPG,Q9BPX3,Condensin complex subunit 3,-0.411697679,18.10099554,PE_UV vs PE_NoUV,membrane,0.289958865,no hit
CUTA,O60888,Protein CutA,-0.191697094,19.86332486,PE_UV vs PE_NoUV,membrane,0.290603922,no hit
RAB1B,Q9H0U4,Ras-related protein Rab-1B,-0.387565552,21.48827758,PE_UV vs PE_NoUV,membrane,0.292652431,no hit
ABCB6,Q9NP58,ATP-binding cassette sub-family B member 6,0.33008417,18.57499853,PE_UV vs PE_NoUV,membrane,0.293125292,no hit
NCAPH,Q15003,Condensin complex subunit 2,-0.378585309,19.05992551,PE_UV vs PE_NoUV,membrane,0.293283597,no hit
CBR1,P16152,Carbonyl reductase [NADPH] 1,-0.159062135,18.81213208,PE_UV vs PE_NoUV,membrane,0.295767484,no hit
PSMD8,P48556,26S proteasome non-ATPase regulatory subunit 8,-0.196319969,20.26793354,PE_UV vs PE_NoUV,membrane,0.296490824,no hit
RAB43,Q86YS6,Ras-related protein Rab-43,-0.187720051,18.50671954,PE_UV vs PE_NoUV,membrane,0.29835535,no hit
PRKCSH,P14314,Glucosidase 2 subunit beta,0.254472289,23.66876665,PE_UV vs PE_NoUV,membrane,0.29845431,no hit
ARPC4,P59998,Actin-related protein 2/3 complex subunit 4,0.341865727,19.90342231,PE_UV vs PE_NoUV,membrane,0.298970946,no hit
XRCC5,P13010,X-ray repair cross-complementing protein 5,-0.485924293,23.07361608,PE_UV vs PE_NoUV,membrane,0.299329833,no hit
CLCN7,P51798,H(+)/Cl(-) exchange transporter 7,0.227749936,19.56367894,PE_UV vs PE_NoUV,membrane,0.300492411,no hit
NDUFS3,O75489,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",0.407964753,19.85958752,PE_UV vs PE_NoUV,membrane,0.301272858,no hit
PCYOX1,Q9UHG3,Prenylcysteine oxidase 1,0.3607273,23.00982497,PE_UV vs PE_NoUV,membrane,0.302184425,no hit
DAD1,P61803,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,0.429998525,19.79493599,PE_UV vs PE_NoUV,membrane,0.302213839,no hit
HLA-C,P10321,"HLA class I histocompatibility antigen, C alpha chain",0.244334223,20.98887691,PE_UV vs PE_NoUV,membrane,0.302239075,no hit
CLIC4,Q9Y696,Chloride intracellular channel protein 4,0.140462603,21.60365909,PE_UV vs PE_NoUV,membrane,0.302278627,no hit
COPB2,P35606,Coatomer subunit beta',-0.356765253,19.93501687,PE_UV vs PE_NoUV,membrane,0.303015353,no hit
RPL35A,P18077,60S ribosomal protein L35a,-0.700566872,22.37081049,PE_UV vs PE_NoUV,membrane,0.303298347,no hit
GLA,P06280,Alpha-galactosidase A,0.413309319,19.87153924,PE_UV vs PE_NoUV,membrane,0.303442117,no hit
SUMF2,Q8NBJ7,Inactive C-alpha-formylglycine-generating enzyme 2,0.246193371,18.37438038,PE_UV vs PE_NoUV,membrane,0.30428989,no hit
SDC1,P18827,Syndecan-1,0.24358232,18.79794664,PE_UV vs PE_NoUV,membrane,0.307023755,no hit
EMC1,Q8N766,ER membrane protein complex subunit 1,0.353395489,18.52119141,PE_UV vs PE_NoUV,membrane,0.307309297,no hit
DPM3,Q9P2X0,Dolichol-phosphate mannosyltransferase subunit 3,0.407682655,20.45882014,PE_UV vs PE_NoUV,membrane,0.307499939,no hit
GOLIM4,O00461,Golgi integral membrane protein 4,-0.23327719,17.83926115,PE_UV vs PE_NoUV,membrane,0.309032326,no hit
MSLN,Q13421,Mesothelin,0.241316319,21.04629603,PE_UV vs PE_NoUV,membrane,0.309202793,no hit
CD276,Q5ZPR3,CD276 antigen,0.364610708,22.78827005,PE_UV vs PE_NoUV,membrane,0.310093222,no hit
FAM234A,Q9H0X4,Protein FAM234A,0.285523224,21.46646661,PE_UV vs PE_NoUV,membrane,0.310308376,no hit
LAMP1,P11279,Lysosome-associated membrane glycoprotein 1,0.364520074,21.19851108,PE_UV vs PE_NoUV,membrane,0.311861398,no hit
RAB3D,O95716,Ras-related protein Rab-3D,0.300207381,18.12619203,PE_UV vs PE_NoUV,membrane,0.313059256,no hit
CCT8,P50990,T-complex protein 1 subunit theta,0.222776361,24.9511629,PE_UV vs PE_NoUV,membrane,0.315126008,no hit
SQSTM1,Q13501,Sequestosome-1,0.556392919,18.90708741,PE_UV vs PE_NoUV,membrane,0.317086348,no hit
FKBP9,O95302,Peptidyl-prolyl cis-trans isomerase FKBP9,0.287274228,21.92373351,PE_UV vs PE_NoUV,membrane,0.318096971,no hit
VLDLR,P98155,Very low-density lipoprotein receptor,-0.322691985,20.14261236,PE_UV vs PE_NoUV,membrane,0.319974767,no hit
COPA,P53621,Coatomer subunit alpha,-0.364284928,20.23007427,PE_UV vs PE_NoUV,membrane,0.321228518,no hit
NCS1,P62166,Neuronal calcium sensor 1,0.274009871,19.37255782,PE_UV vs PE_NoUV,membrane,0.322136888,no hit
GSTM3,P21266,Glutathione S-transferase Mu 3,-0.276592744,20.31643222,PE_UV vs PE_NoUV,membrane,0.325488482,no hit
LYN,P07948,Tyrosine-protein kinase Lyn,0.365179248,19.07684168,PE_UV vs PE_NoUV,membrane,0.326048915,no hit
ATP6V0A1,Q93050,V-type proton ATPase 116 kDa subunit a 1,0.164545701,20.16569529,PE_UV vs PE_NoUV,membrane,0.326174193,no hit
PACSIN2,Q9UNF0,Protein kinase C and casein kinase substrate in neurons protein 2,-0.270299468,19.28550056,PE_UV vs PE_NoUV,membrane,0.327693092,no hit
AP2M1,Q96CW1,AP-2 complex subunit mu,0.458684762,18.49743501,PE_UV vs PE_NoUV,membrane,0.328646063,no hit
NAPA,P54920,Alpha-soluble NSF attachment protein,-0.222290101,21.65889725,PE_UV vs PE_NoUV,membrane,0.328924081,no hit
DNAJC13,O75165,DnaJ homolog subfamily C member 13,-0.183815346,19.21276485,PE_UV vs PE_NoUV,membrane,0.330180456,no hit
LPCAT3,Q6P1A2,Lysophospholipid acyltransferase 5,0.326166081,20.17003624,PE_UV vs PE_NoUV,membrane,0.330549499,no hit
PLAUR,Q03405,Urokinase plasminogen activator surface receptor,0.175489605,18.28379684,PE_UV vs PE_NoUV,membrane,0.330865493,no hit
PROCR,Q9UNN8,Endothelial protein C receptor,0.279431055,20.83371021,PE_UV vs PE_NoUV,membrane,0.333518899,no hit
NPR3,P17342,Atrial natriuretic peptide receptor 3,0.2405771,21.37926205,PE_UV vs PE_NoUV,membrane,0.335705616,no hit
SPRYD7,Q5W111,SPRY domain-containing protein 7,0.360576194,19.64283498,PE_UV vs PE_NoUV,membrane,0.337007009,no hit
CD81,P60033,CD81 antigen,0.322037467,18.94899386,PE_UV vs PE_NoUV,membrane,0.338104647,no hit
EIF3B,P55884,Eukaryotic translation initiation factor 3 subunit B,-0.380406435,21.89717612,PE_UV vs PE_NoUV,membrane,0.341749301,no hit
DCTN1,Q14203,Dynactin subunit 1,-0.282419727,19.16109189,PE_UV vs PE_NoUV,membrane,0.342077716,no hit
RTN4RL2,Q86UN3,Reticulon-4 receptor-like 2,0.199729209,20.31179079,PE_UV vs PE_NoUV,membrane,0.343276068,no hit
PLD3,Q8IV08,5'-3' exonuclease PLD3,0.264284197,19.53319885,PE_UV vs PE_NoUV,membrane,0.345464129,no hit
SLC7A1,P30825,High affinity cationic amino acid transporter 1,-0.257900582,21.31233901,PE_UV vs PE_NoUV,membrane,0.345764772,no hit
FEN1,P39748,Flap endonuclease 1,-0.451393914,22.03703461,PE_UV vs PE_NoUV,membrane,0.346733296,no hit
YIPF1,Q9Y548,Protein YIPF1,-0.22283423,17.28247275,PE_UV vs PE_NoUV,membrane,0.347122331,no hit
RBBP4,Q09028,Histone-binding protein RBBP4,0.220069928,18.50274133,PE_UV vs PE_NoUV,membrane,0.347844703,no hit
SCRIB,Q14160,Protein scribble homolog,0.182210998,21.10372534,PE_UV vs PE_NoUV,membrane,0.34818413,no hit
MOGS,Q13724,Mannosyl-oligosaccharide glucosidase,0.259194642,18.09275932,PE_UV vs PE_NoUV,membrane,0.348720039,no hit
JTB,O76095,Protein JTB,-0.327831955,18.49855392,PE_UV vs PE_NoUV,membrane,0.34879015,no hit
CAPN2,P17655,Calpain-2 catalytic subunit,-0.22611438,19.18452765,PE_UV vs PE_NoUV,membrane,0.348945798,no hit
ATP6AP2,O75787,Renin receptor,0.252809394,21.21784408,PE_UV vs PE_NoUV,membrane,0.350965986,no hit
GYS1,P13807,"Glycogen [starch] synthase, muscle",-0.381585772,20.17035222,PE_UV vs PE_NoUV,membrane,0.357524194,no hit
TXNDC12,O95881,Thioredoxin domain-containing protein 12,0.272657511,21.5604,PE_UV vs PE_NoUV,membrane,0.359082214,no hit
HSPA1A,P0DMV8,Heat shock 70 kDa protein 1A,-0.183144663,24.18389212,PE_UV vs PE_NoUV,membrane,0.361451822,no hit
TSPO,P30536,Translocator protein,0.433725337,19.66729598,PE_UV vs PE_NoUV,membrane,0.362552969,no hit
UPF1,Q92900,Regulator of nonsense transcripts 1,-0.440051833,21.58499068,PE_UV vs PE_NoUV,membrane,0.365267551,no hit
PRDX4,Q13162,Peroxiredoxin-4,0.208629462,19.92138453,PE_UV vs PE_NoUV,membrane,0.366166968,no hit
DDX21,Q9NR30,Nucleolar RNA helicase 2,0.365469035,19.57184532,PE_UV vs PE_NoUV,membrane,0.366970866,no hit
DERL1,Q9BUN8,Derlin-1,0.331358403,19.43180359,PE_UV vs PE_NoUV,membrane,0.368104478,no hit
RAB27A,P51159,Ras-related protein Rab-27A,0.29644985,20.98906674,PE_UV vs PE_NoUV,membrane,0.368981769,no hit
DSG2,Q14126,Desmoglein-2,0.157648107,22.59903722,PE_UV vs PE_NoUV,membrane,0.369515483,no hit
SLC38A2,Q96QD8,Sodium-coupled neutral amino acid symporter 2,-0.340429605,20.40751959,PE_UV vs PE_NoUV,membrane,0.370080888,no hit
PRC1,O43663,Protein regulator of cytokinesis 1,0.287830192,17.39830092,PE_UV vs PE_NoUV,membrane,0.372474845,no hit
GLG1,Q92896,Golgi apparatus protein 1,-0.186646304,19.95881539,PE_UV vs PE_NoUV,membrane,0.373232305,no hit
RAB9A,P51151,Ras-related protein Rab-9A,0.243761046,21.40952862,PE_UV vs PE_NoUV,membrane,0.376271264,no hit
CYB5B,O43169,Cytochrome b5 type B,0.363677709,21.12280106,PE_UV vs PE_NoUV,membrane,0.378916543,no hit
AFAP1,Q8N556,Actin filament-associated protein 1,0.219533008,17.81924481,PE_UV vs PE_NoUV,membrane,0.381237693,no hit
RAB5C,P51148,Ras-related protein Rab-5C,0.231129323,23.42992358,PE_UV vs PE_NoUV,membrane,0.381965816,no hit
RBM39,Q14498,RNA-binding protein 39,0.294467835,18.55401359,PE_UV vs PE_NoUV,membrane,0.382976749,no hit
PEDS1,A5PLL7,Plasmanylethanolamine desaturase,-0.277712482,17.79627497,PE_UV vs PE_NoUV,membrane,0.385339102,no hit
HLA-A,P04439,"HLA class I histocompatibility antigen, A alpha chain",0.165916022,22.7050362,PE_UV vs PE_NoUV,membrane,0.387852521,no hit
H2AC17,P0C0S8,Histone H2A type 1,0.566639997,21.71704241,PE_UV vs PE_NoUV,membrane,0.389032097,no hit
HM13,Q8TCT9,Minor histocompatibility antigen H13,0.346357586,22.2135192,PE_UV vs PE_NoUV,membrane,0.390073696,no hit
AP2B1,P63010,AP-2 complex subunit beta,-0.140341398,22.35051666,PE_UV vs PE_NoUV,membrane,0.391244505,no hit
SLC2A3,P11169,"Solute carrier family 2, facilitated glucose transporter member 3",0.327646661,23.43608779,PE_UV vs PE_NoUV,membrane,0.393465051,no hit
ITGA3,P26006,Integrin alpha-3,0.210693525,23.1563721,PE_UV vs PE_NoUV,membrane,0.39415915,no hit
FAM3C,Q92520,Protein FAM3C,-0.186449724,21.47801459,PE_UV vs PE_NoUV,membrane,0.398064644,no hit
TXNDC17,Q9BRA2,Thioredoxin domain-containing protein 17,-0.267215727,18.93249439,PE_UV vs PE_NoUV,membrane,0.399043725,no hit
TOR1AIP2,Q8NFQ8,Torsin-1A-interacting protein 2,0.244497763,21.49141117,PE_UV vs PE_NoUV,membrane,0.402488883,no hit
SGPP1,Q9BX95,Sphingosine-1-phosphate phosphatase 1,0.148557134,18.60245368,PE_UV vs PE_NoUV,membrane,0.404401828,no hit
POLE3,Q9NRF9,DNA polymerase epsilon subunit 3,-0.246802285,17.24697227,PE_UV vs PE_NoUV,membrane,0.404532011,no hit
ENDOD1,O94919,Endonuclease domain-containing 1 protein,-0.185298936,18.60774865,PE_UV vs PE_NoUV,membrane,0.404815581,no hit
