Description,PSM_Sph1,PSM_Sph2,PSM_FA1,PSM_FA2,PSM_DAG1,PSM_DAG2
Macrophage-capping protein OS=Homo sapiens GN=CAPG PE=2 SV=1 - [B4DU58_HUMAN],1,1,0,1,7,4
Isoform 4 of Zinc finger CCCH domain-containing protein 14 OS=Homo sapiens GN=ZC3H14 - [ZC3HE_HUMAN],1,0,0,0,7,1
Cold shock domain-containing protein E1 OS=Homo sapiens GN=CSDE1 PE=4 SV=1 - [E9PLT0_HUMAN],1,4,1,3,7,6
60S ribosomal protein L9 (Fragment) OS=Homo sapiens GN=RPL9 PE=4 SV=1 - [H0Y9V9_HUMAN],1,1,1,2,7,2
Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 OS=Homo sapiens GN=GNB2 PE=1 SV=3 - [GBB2_HUMAN],3,1,3,1,21,3
Ribonuclease inhibitor OS=Homo sapiens GN=RNH1 PE=1 SV=2 - [RINI_HUMAN],1,1,1,2,7,4
Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens GN=RAC1 PE=1 SV=1 - [RAC1_HUMAN],1,1,1,2,7,5
Dihydroxyacetone phosphate acyltransferase OS=Homo sapiens GN=GNPAT PE=1 SV=1 - [GNPAT_HUMAN],1,0,1,0,7,1
DNA-directed RNA polymerase I subunit RPA1 OS=Homo sapiens GN=POLR1A PE=1 SV=2 - [RPA1_HUMAN],1,0,1,0,7,1
Metastasis-associated protein MTA2 OS=Homo sapiens GN=MTA2 PE=1 SV=1 - [MTA2_HUMAN],1,1,3,0,7,2
"Isoform 2 of Pyruvate dehydrogenase E1 component subunit beta, mitochondrial OS=Homo sapiens GN=PDHB - [ODPB_HUMAN]",2,2,6,4,14,5
Methylenetetrahydrofolate dehydrogenase OS=Homo sapiens GN=MTHFD1 PE=3 SV=1 - [G3V3L6_HUMAN],1,1,3,3,7,7
"Presequence protease, mitochondrial OS=Homo sapiens GN=PITRM1 PE=3 SV=2 - [E9PDX6_HUMAN]",1,2,6,4,7,2
"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=ACADVL PE=1 SV=1 - [ACADV_HUMAN]",2,5,11,5,15,8
Ribonucleoprotein PTB-binding 1 OS=Homo sapiens GN=RAVER1 PE=4 SV=1 - [E9PAU2_HUMAN],1,1,0,0,8,0
Transgelin-2 OS=Homo sapiens GN=TAGLN2 PE=1 SV=3 - [TAGL2_HUMAN],1,0,0,0,8,5
Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens GN=DDX27 PE=1 SV=2 - [DDX27_HUMAN],1,0,2,0,8,2
6-phosphofructokinase type C OS=Homo sapiens GN=PFKP PE=1 SV=2 - [K6PP_HUMAN],1,1,6,3,8,4
"Isoform 4 of NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens GN=NDUFS1 - [NDUS1_HUMAN]",1,0,0,0,9,1
THO complex subunit 2 OS=Homo sapiens GN=THOC2 PE=1 SV=2 - [THOC2_HUMAN],1,0,0,0,9,3
Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Homo sapiens GN=GNB1 PE=1 SV=3 - [GBB1_HUMAN],2,2,3,2,18,5
Zinc finger CCCH-type antiviral protein 1 OS=Homo sapiens GN=ZC3HAV1 PE=1 SV=3 - [ZCCHV_HUMAN],1,2,2,1,9,4
Glutathione S-transferase P OS=Homo sapiens GN=GSTP1 PE=1 SV=2 - [GSTP1_HUMAN],1,3,2,2,9,7
"Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens GN=UQCRC2 PE=1 SV=3 - [QCR2_HUMAN]",1,0,2,2,9,1
14-3-3 protein epsilon OS=Homo sapiens GN=YWHAE PE=1 SV=1 - [1433E_HUMAN],1,8,3,5,9,8
Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens GN=PPP2R1A PE=4 SV=1 - [F5H3X9_HUMAN],1,1,3,2,9,7
Zinc finger CCCH domain-containing protein 15 OS=Homo sapiens GN=ZC3H15 PE=4 SV=1 - [F5H0F5_HUMAN],1,0,3,0,9,1
Zinc finger RNA-binding protein OS=Homo sapiens GN=ZFR PE=4 SV=1 - [B5MEH6_HUMAN],1,0,4,1,9,1
Eukaryotic translation initiation factor 3 subunit D OS=Homo sapiens GN=EIF3D PE=2 SV=1 - [B4DVY1_HUMAN],1,1,2,1,10,4
Phosphoribosylaminoimidazolecarboxamide formyltransferase OS=Homo sapiens GN=ATIC PE=4 SV=1 - [E9PBU3_HUMAN],1,0,3,0,10,3
Nucleolar GTP-binding protein 1 OS=Homo sapiens GN=GTPBP4 PE=2 SV=1 - [B7Z7A3_HUMAN],1,1,6,1,10,1
"Enoyl-CoA hydratase, mitochondrial OS=Homo sapiens GN=ECHS1 PE=1 SV=4 - [ECHM_HUMAN]",2,3,5,6,23,9
Mitochondrial import receptor subunit TOM40 homolog OS=Homo sapiens GN=TOMM40 PE=1 SV=1 - [TOM40_HUMAN],1,1,0,1,13,3
Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3 - [MAP4_HUMAN],1,0,0,0,13,5
Calponin-2 OS=Homo sapiens GN=CNN2 PE=4 SV=1 - [E7ENR3_HUMAN],2,1,3,3,27,4
"Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens GN=ACAT1 PE=1 SV=1 - [THIL_HUMAN]",1,1,5,4,14,6
Guanine nucleotide-binding protein subunit beta-2-like 1 OS=Homo sapiens GN=GNB2L1 PE=1 SV=3 - [GBLP_HUMAN],1,4,2,2,15,9
Myb-binding protein 1A (Fragment) OS=Homo sapiens GN=MYBBP1A PE=4 SV=1 - [I3L1L3_HUMAN],1,1,3,0,15,1
Guanine nucleotide-binding protein subunit beta-4 OS=Homo sapiens GN=GNB4 PE=1 SV=3 - [GBB4_HUMAN],1,1,4,1,18,2
"Isoform 3 of Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial OS=Homo sapiens GN=PDHA1 - [ODPA_HUMAN]",1,2,9,2,19,6
Sorting nexin-1 OS=Homo sapiens GN=SNX1 PE=4 SV=1 - [H0YK42_HUMAN],0,14,2,1,2,1
Isoform 5 of Probable histone-lysine N-methyltransferase NSD2 OS=Homo sapiens GN=WHSC1 - [NSD2_HUMAN],0,3,5,4,2,1
Proteasome subunit alpha type-4 OS=Homo sapiens GN=PSMA4 PE=1 SV=1 - [PSA4_HUMAN],0,3,1,0,4,2
SAP domain-containing ribonucleoprotein OS=Homo sapiens GN=SARNP PE=1 SV=3 - [SARNP_HUMAN],0,1,1,0,1,1
Nucleoporin NUP53 OS=Homo sapiens GN=NUP35 PE=2 SV=1 - [B4DP57_HUMAN],0,1,1,0,1,1
Hepatoma-derived growth factor OS=Homo sapiens GN=HDGF PE=1 SV=1 - [HDGF_HUMAN],0,1,2,0,3,1
H/ACA ribonucleoprotein complex subunit 2 (Fragment) OS=Homo sapiens GN=NHP2 PE=4 SV=1 - [D6RC52_HUMAN],0,1,2,0,3,1
Mitochondrial import receptor subunit TOM22 homolog OS=Homo sapiens GN=TOMM22 PE=1 SV=3 - [TOM22_HUMAN],0,2,1,0,2,2
Regulator of microtubule dynamics protein 3 OS=Homo sapiens GN=FAM82A2 PE=4 SV=1 - [F8WAH7_HUMAN],0,1,2,0,6,1
Isoform 4 of Zinc phosphodiesterase ELAC protein 2 OS=Homo sapiens GN=ELAC2 - [RNZ2_HUMAN],0,1,1,0,8,1
BAG family molecular chaperone regulator 2 OS=Homo sapiens GN=BAG2 PE=1 SV=1 - [BAG2_HUMAN],0,1,5,1,1,1
Isoform 2 of Actin-like protein 6A OS=Homo sapiens GN=ACTL6A - [ACL6A_HUMAN],0,1,3,1,1,1
"DNA-directed RNA polymerases I, II, and III subunit RPABC3 OS=Homo sapiens GN=POLR2H PE=4 SV=1 - [C9JBJ6_HUMAN]",0,1,2,1,1,1
Syntaxin-4 (Fragment) OS=Homo sapiens GN=STX4 PE=4 SV=1 - [C9JFM5_HUMAN],0,1,5,1,3,1
WD repeat-containing protein 43 OS=Homo sapiens GN=WDR43 PE=1 SV=3 - [WDR43_HUMAN],0,1,4,1,3,1
Transcriptional repressor p66-alpha (Fragment) OS=Homo sapiens GN=GATAD2A PE=4 SV=1 - [H7C3H1_HUMAN],0,1,2,1,2,1
Insulin-like growth factor 2 mRNA-binding protein 1 OS=Homo sapiens GN=IGF2BP1 PE=4 SV=1 - [C9JT33_HUMAN],0,1,2,1,2,1
Protein TBRG4 (Fragment) OS=Homo sapiens GN=TBRG4 PE=4 SV=1 - [C9J7P5_HUMAN],0,1,1,1,1,1
U1 small nuclear ribonucleoprotein A OS=Homo sapiens GN=SNRPA PE=1 SV=3 - [SNRPA_HUMAN],0,1,1,1,1,1
Isoform B of Histone acetyltransferase type B catalytic subunit OS=Homo sapiens GN=HAT1 - [HAT1_HUMAN],0,2,1,2,2,2
RNA-binding protein EWS (Fragment) OS=Homo sapiens GN=EWSR1 PE=4 SV=1 - [H7BY36_HUMAN],0,1,1,1,2,1
CD82 antigen OS=Homo sapiens GN=CD82 PE=4 SV=1 - [E9PC70_HUMAN],0,1,1,1,2,1
"39S ribosomal protein L48, mitochondrial OS=Homo sapiens GN=MRPL48 PE=4 SV=1 - [F5H702_HUMAN]",0,1,2,2,1,1
"Ferrochelatase, mitochondrial OS=Homo sapiens GN=FECH PE=1 SV=2 - [HEMH_HUMAN]",0,1,2,2,1,1
Polymerase delta-interacting protein 2 OS=Homo sapiens GN=POLDIP2 PE=1 SV=1 - [PDIP2_HUMAN],0,1,2,2,3,1
Proteasome subunit beta type-4 OS=Homo sapiens GN=PSMB4 PE=1 SV=4 - [PSB4_HUMAN],0,1,1,3,1,1
Isoform 2 of Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens GN=ALDH7A1 - [AL7A1_HUMAN],0,2,20,8,9,2
ATP synthase gamma chain OS=Homo sapiens GN=ATP5C1 PE=2 SV=1 - [B4DL14_HUMAN],0,3,1,1,4,4
"ATP synthase subunit gamma, mitochondrial OS=Homo sapiens GN=ATP5C1 PE=1 SV=1 - [ATPG_HUMAN]",0,3,1,1,4,4
RNA-binding protein 4 OS=Homo sapiens GN=RBM4 PE=1 SV=1 - [RBM4_HUMAN],0,2,3,2,10,3
Farnesyl pyrophosphate synthase OS=Homo sapiens GN=FDPS PE=3 SV=1 - [E9PCI9_HUMAN],0,2,1,3,2,3
Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens GN=FKBP4 PE=1 SV=3 - [FKBP4_HUMAN],0,3,6,8,7,5
"Fatty acid-binding protein, epidermal OS=Homo sapiens GN=FABP5 PE=1 SV=3 - [FABP5_HUMAN]",0,1,2,0,1,2
40S ribosomal protein S28 OS=Homo sapiens GN=RPS28 PE=1 SV=1 - [RS28_HUMAN],0,2,1,0,1,4
V-type proton ATPase catalytic subunit A OS=Homo sapiens GN=ATP6V1A PE=2 SV=1 - [B7Z1R5_HUMAN],0,1,4,0,7,2
Eukaryotic translation initiation factor 4 gamma 2 OS=Homo sapiens GN=EIF4G2 PE=4 SV=1 - [H0Y3P2_HUMAN],0,1,1,0,7,2
Src substrate cortactin OS=Homo sapiens GN=CTTN PE=1 SV=2 - [SRC8_HUMAN],0,2,1,1,3,4
"Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=AARS PE=1 SV=2 - [SYAC_HUMAN]",0,1,3,1,1,2
Cytoplasmic dynein 1 intermediate chain 2 (Fragment) OS=Homo sapiens GN=DYNC1I2 PE=4 SV=1 - [E7EQU2_HUMAN],0,1,3,1,3,2
"Inorganic pyrophosphatase 2, mitochondrial OS=Homo sapiens GN=PPA2 PE=4 SV=1 - [E2QRM6_HUMAN]",0,1,3,1,3,2
Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens GN=IGF2BP3 PE=1 SV=2 - [IF2B3_HUMAN],0,1,4,1,4,2
Protein FAM98A OS=Homo sapiens GN=FAM98A PE=4 SV=1 - [E9PH82_HUMAN],0,1,1,1,1,2
Isoform 2 of Cullin-4A OS=Homo sapiens GN=CUL4A - [CUL4A_HUMAN],0,1,3,1,3,2
Glutathione S-transferase Mu 3 OS=Homo sapiens GN=GSTM3 PE=1 SV=3 - [GSTM3_HUMAN],0,3,1,3,3,6
Annexin OS=Homo sapiens GN=ANXA11 PE=3 SV=1 - [E9PDK5_HUMAN],0,1,1,1,4,2
CDKN2A-interacting protein OS=Homo sapiens GN=CDKN2AIP PE=1 SV=3 - [CARF_HUMAN],0,2,3,3,7,4
Transcriptional repressor p66-beta OS=Homo sapiens GN=GATAD2B PE=1 SV=1 - [P66B_HUMAN],0,1,2,2,2,2
Far upstream element-binding protein 1 OS=Homo sapiens GN=FUBP1 PE=2 SV=1 - [B4E0X8_HUMAN],0,3,2,6,6,6
"Acyl-CoA dehydrogenase family member 9, mitochondrial OS=Homo sapiens GN=ACAD9 PE=1 SV=1 - [ACAD9_HUMAN]",0,5,13,13,14,10
"Tyrosine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=YARS PE=1 SV=4 - [SYYC_HUMAN]",0,2,1,1,5,5
Eukaryotic translation initiation factor 3 subunit E OS=Homo sapiens GN=EIF3E PE=3 SV=1 - [E5RGA2_HUMAN],0,2,1,2,1,5
40S ribosomal protein S3a OS=Homo sapiens GN=RPS3A PE=1 SV=2 - [RS3A_HUMAN],0,1,1,0,10,3
Peroxiredoxin-6 OS=Homo sapiens GN=PRDX6 PE=1 SV=3 - [PRDX6_HUMAN],0,1,2,1,2,3
Hsp90 co-chaperone Cdc37 OS=Homo sapiens GN=CDC37 PE=1 SV=1 - [CDC37_HUMAN],0,1,3,1,3,3
"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens GN=SUCLG2 PE=1 SV=2 - [SUCB2_HUMAN]",0,2,5,2,9,6
Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens GN=PPP1R12A PE=4 SV=1 - [F8VWB4_HUMAN],0,1,4,1,9,3
Actin-related protein 2 OS=Homo sapiens GN=ACTR2 PE=1 SV=1 - [ARP2_HUMAN],0,1,1,2,5,3
"39S ribosomal protein L37, mitochondrial OS=Homo sapiens GN=MRPL37 PE=4 SV=1 - [E9PB99_HUMAN]",0,1,3,3,3,3
Uncharacterized protein (Fragment) OS=Homo sapiens PE=4 SV=2 - [H3BN98_HUMAN],0,1,1,3,6,3
Nuclear migration protein nudC OS=Homo sapiens GN=NUDC PE=1 SV=1 - [NUDC_HUMAN],0,1,2,0,2,4
Annexin A3 OS=Homo sapiens GN=ANXA3 PE=1 SV=3 - [ANXA3_HUMAN],0,1,2,0,4,4
LIM and calponin homology domains-containing protein 1 OS=Homo sapiens GN=LIMCH1 PE=4 SV=1 - [D6RD46_HUMAN],0,1,2,1,1,4
26S protease regulatory subunit 7 OS=Homo sapiens GN=PSMC2 PE=1 SV=3 - [PRS7_HUMAN],0,1,1,1,5,4
COP9 signalosome complex subunit 3 OS=Homo sapiens GN=COPS3 PE=2 SV=1 - [B4DY81_HUMAN],0,1,1,2,4,4
Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens GN=G6PD PE=1 SV=4 - [G6PD_HUMAN],0,1,1,1,1,5
DNAJC7 protein OS=Homo sapiens GN=DNAJC7 PE=2 SV=1 - [Q7Z784_HUMAN],0,1,1,1,4,5
Phosphoglycerate kinase OS=Homo sapiens GN=PGK1 PE=2 SV=1 - [B4DHM5_HUMAN],0,1,1,0,6,6
Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens GN=IDH1 PE=1 SV=2 - [IDHC_HUMAN],0,1,1,2,1,6
Isoform 2 of Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Homo sapiens GN=GSPT1 - [ERF3A_HUMAN],0,1,2,2,4,6
Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens GN=GART PE=1 SV=1 - [PUR2_HUMAN],0,1,2,0,4,7
"NAD-dependent malic enzyme, mitochondrial OS=Homo sapiens GN=ME2 PE=1 SV=1 - [MAOM_HUMAN]",0,0,10,3,2,2
"Abhydrolase domain-containing protein 10, mitochondrial OS=Homo sapiens GN=ABHD10 PE=1 SV=1 - [ABHDA_HUMAN]",0,0,2,2,1,1
"39S ribosomal protein L24, mitochondrial OS=Homo sapiens GN=MRPL24 PE=1 SV=1 - [RM24_HUMAN]",0,0,2,1,1,1
NAD kinase domain-containing protein 1 OS=Homo sapiens GN=NADKD1 PE=1 SV=2 - [NAKD1_HUMAN],0,0,5,3,3,1
"Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens GN=IDH2 PE=1 SV=2 - [IDHP_HUMAN]",0,0,4,9,3,6
TATA element modulatory factor OS=Homo sapiens GN=TMF1 PE=4 SV=1 - [E9PGE8_HUMAN],0,0,1,2,1,1
Leucine-rich repeat flightless-interacting protein 2 (Fragment) OS=Homo sapiens GN=LRRFIP2 PE=4 SV=1 - [C9JSU1_HUMAN],0,0,1,1,1,1
Anaphase-promoting complex subunit 7 (Fragment) OS=Homo sapiens GN=ANAPC7 PE=4 SV=1 - [F8VZ62_HUMAN],0,0,1,1,1,1
"Protein midA homolog, mitochondrial (Fragment) OS=Homo sapiens GN=C2orf56 PE=4 SV=1 - [C9J236_HUMAN]",0,0,1,1,1,1
DEAH (Asp-Glu-Ala-His) box polypeptide 16 (Fragment) OS=Homo sapiens GN=DHX16 PE=4 SV=1 - [B0V0F8_HUMAN],0,0,1,1,1,1
Kinesin light chain 2 OS=Homo sapiens GN=KLC2 PE=1 SV=1 - [KLC2_HUMAN],0,0,1,2,1,3
60S ribosomal protein L17 OS=Homo sapiens GN=RPL17 PE=1 SV=3 - [RL17_HUMAN],0,0,1,1,1,2
"Isovaleryl Coenzyme A dehydrogenase, isoform CRA_b OS=Homo sapiens GN=IVD PE=2 SV=1 - [B3KVI7_HUMAN]",0,0,1,1,1,2
Isoform 6 of Ataxin-2-like protein OS=Homo sapiens GN=ATXN2L - [ATX2L_HUMAN],0,0,2,2,2,4
"Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Homo sapiens GN=SUCLA2 PE=3 SV=1 - [F5GXC8_HUMAN]",0,0,3,1,3,3
"Alanine--tRNA ligase, mitochondrial OS=Homo sapiens GN=AARS2 PE=1 SV=1 - [SYAM_HUMAN]",0,0,6,2,8,1
Proteasome subunit alpha type-1 OS=Homo sapiens GN=PSMA1 PE=4 SV=1 - [F5GX11_HUMAN],0,0,3,1,4,1
"Probable cysteine--tRNA ligase, mitochondrial OS=Homo sapiens GN=CARS2 PE=1 SV=1 - [SYCM_HUMAN]",0,0,2,2,3,1
"3-hydroxyisobutyrate dehydrogenase, mitochondrial OS=Homo sapiens GN=HIBADH PE=1 SV=2 - [3HIDH_HUMAN]",0,0,2,3,3,4
G-rich sequence factor 1 OS=Homo sapiens GN=GRSF1 PE=4 SV=1 - [F5H5I6_HUMAN],0,0,5,1,10,1
Protoporphyrinogen oxidase OS=Homo sapiens GN=PPOX PE=4 SV=1 - [F5GZT7_HUMAN],0,0,1,2,2,2
CMP-sialic acid transporter OS=Homo sapiens GN=SLC35A1 PE=2 SV=1 - [B4DEM1_HUMAN],0,0,1,1,2,1
"Poly(A) RNA polymerase, mitochondrial OS=Homo sapiens GN=MTPAP PE=1 SV=1 - [PAPD1_HUMAN]",0,0,1,1,2,1
G patch domain and KOW motifs-containing protein OS=Homo sapiens GN=GPKOW PE=1 SV=2 - [GPKOW_HUMAN],0,0,1,1,2,1
Rho-related GTP-binding protein RhoG OS=Homo sapiens GN=RHOG PE=1 SV=1 - [RHOG_HUMAN],0,0,1,1,2,3
Glutaredoxin-3 OS=Homo sapiens GN=GLRX3 PE=1 SV=2 - [GLRX3_HUMAN],0,0,1,1,2,3
Ras-related protein Rab-13 OS=Homo sapiens GN=RAB13 PE=1 SV=1 - [RAB13_HUMAN],0,0,1,1,4,1
GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens GN=GMPS PE=4 SV=1 - [F8W720_HUMAN],0,0,1,1,4,1
Cell division control protein 42 homolog OS=Homo sapiens GN=CDC42 PE=1 SV=2 - [CDC42_HUMAN],0,0,1,1,5,2
Negative elongation factor E (Fragment) OS=Homo sapiens GN=RDBP PE=4 SV=1 - [A2ABK3_HUMAN],0,0,2,0,1,1
Protein FAM98B OS=Homo sapiens GN=FAM98B PE=1 SV=1 - [FA98B_HUMAN],0,0,2,0,1,2
Ran-specific GTPase-activating protein OS=Homo sapiens GN=RANBP1 PE=1 SV=1 - [RANG_HUMAN],0,0,2,0,1,1
ATP-dependent RNA helicase DDX19A OS=Homo sapiens GN=DDX19A PE=4 SV=1 - [I3L0H8_HUMAN],0,0,1,0,1,5
Double-strand-break repair protein rad21 homolog OS=Homo sapiens GN=RAD21 PE=1 SV=2 - [RAD21_HUMAN],0,0,3,0,3,1
Retinoic acid-induced protein 3 OS=Homo sapiens GN=GPRC5A PE=1 SV=2 - [RAI3_HUMAN],0,0,1,0,1,1
Isoform 2 of 26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens GN=PSMD12 - [PSD12_HUMAN],0,0,1,0,1,1
Isoform Beta of Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens GN=STAT1 - [STAT1_HUMAN],0,0,1,0,1,1
"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Homo sapiens GN=BCKDHB PE=2 SV=1 - [B7ZB80_HUMAN]",0,0,1,0,1,2
Isoform 2 of Constitutive coactivator of peroxisome proliferator-activated receptor gamma OS=Homo sapiens GN=FAM120B - [F120B_HUMAN],0,0,1,0,1,1
THO complex subunit 3 OS=Homo sapiens GN=THOC3 PE=2 SV=1 - [Q6NZ53_HUMAN],0,0,1,0,1,1
Glycerol-3-phosphate acyltransferase 3 OS=Homo sapiens GN=AGPAT9 PE=1 SV=2 - [GPAT3_HUMAN],0,0,1,0,1,1
Transformation/transcription domain-associated protein (Fragment) OS=Homo sapiens GN=TRRAP PE=4 SV=1 - [H0Y4W2_HUMAN],0,0,1,0,1,1
Cyclin-dependent kinase 1 (Fragment) OS=Homo sapiens GN=CDK1 PE=3 SV=1 - [E5RIU6_HUMAN],0,0,2,0,4,3
ETF1 protein OS=Homo sapiens GN=ETF1 PE=2 SV=1 - [Q96CG1_HUMAN],0,0,1,0,2,3
Protein CTPS1 OS=Homo sapiens GN=CTPS1 PE=2 SV=1 - [B4DR64_HUMAN],0,0,1,0,2,2
"DEAD (Asp-Glu-Ala-Asp) box polypeptide 56, isoform CRA_a OS=Homo sapiens GN=DDX56 PE=4 SV=1 - [G3V0G3_HUMAN]",0,0,1,0,2,1
Replication factor C subunit 4 OS=Homo sapiens GN=RFC4 PE=1 SV=2 - [RFC4_HUMAN],0,0,1,0,2,1
60S ribosomal export protein NMD3 OS=Homo sapiens GN=NMD3 PE=1 SV=1 - [NMD3_HUMAN],0,0,1,0,2,1
Alpha-taxilin OS=Homo sapiens GN=TXLNA PE=1 SV=3 - [TXLNA_HUMAN],0,0,1,0,2,1
Coatomer subunit delta OS=Homo sapiens GN=ARCN1 PE=1 SV=1 - [COPD_HUMAN],0,0,1,0,3,2
Protein FAM49B OS=Homo sapiens GN=FAM49B PE=1 SV=1 - [FA49B_HUMAN],0,0,1,0,4,1
DNA mismatch repair protein Msh6 OS=Homo sapiens GN=MSH6 PE=3 SV=1 - [F5H2F9_HUMAN],0,0,1,0,4,1
Isoform 2 of Calpain-2 catalytic subunit OS=Homo sapiens GN=CAPN2 - [CAN2_HUMAN],0,0,1,0,4,1
Condensin complex subunit 1 OS=Homo sapiens GN=NCAPD2 PE=3 SV=1 - [F5GZJ1_HUMAN],0,0,1,0,4,2
Pescadillo homolog OS=Homo sapiens GN=PES1 PE=4 SV=1 - [B5MCF9_HUMAN],0,0,1,0,6,1
Isoform 4 of Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens GN=SERBP1 - [PAIRB_HUMAN],0,0,1,0,9,2
Synaptogyrin-2 OS=Homo sapiens GN=SYNGR2 PE=1 SV=1 - [SNG2_HUMAN],0,4,0,2,1,1
Glycosyltransferase 8 domain-containing protein 1 OS=Homo sapiens GN=GLT8D1 PE=1 SV=2 - [GL8D1_HUMAN],0,3,0,0,1,1
Solute carrier family 25 member 33 OS=Homo sapiens GN=SLC25A33 PE=2 SV=1 - [S2533_HUMAN],0,2,0,0,1,1
Tubulin gamma-1 chain OS=Homo sapiens GN=TUBG1 PE=1 SV=2 - [TBG1_HUMAN],0,2,0,0,2,1
Mitochondrial import inner membrane translocase subunit Tim21 OS=Homo sapiens GN=TIMM21 PE=1 SV=1 - [TIM21_HUMAN],0,2,0,1,1,1
FUN14 domain-containing protein 2 OS=Homo sapiens GN=FUNDC2 PE=1 SV=2 - [FUND2_HUMAN],0,3,0,0,1,2
Ras-related protein Rab-9A OS=Homo sapiens GN=RAB9A PE=1 SV=1 - [RAB9A_HUMAN],0,3,0,0,1,2
Proteasome subunit beta type-6 OS=Homo sapiens GN=PSMB6 PE=1 SV=4 - [PSB6_HUMAN],0,3,0,2,1,2
Calcyclin binding protein OS=Homo sapiens GN=CACYBP PE=2 SV=1 - [Q5R370_HUMAN],0,1,0,0,2,1
Small nuclear ribonucleoprotein E OS=Homo sapiens GN=SNRPE PE=4 SV=1 - [A6NHK2_HUMAN],0,1,0,0,1,1
Protein tyrosine phosphatase type IVA 1 OS=Homo sapiens GN=PTP4A1 PE=1 SV=2 - [TP4A1_HUMAN],0,1,0,0,2,1
Four and a half LIM domains 1 (Fragment) OS=Homo sapiens GN=FHL1 PE=2 SV=1 - [Q5JXH9_HUMAN],0,1,0,0,1,1
GLI pathogenesis-related 2 OS=Homo sapiens GN=GLIPR2 PE=2 SV=1 - [Q5VZR0_HUMAN],0,1,0,0,2,1
Isoform Short of Eukaryotic translation initiation factor 4H OS=Homo sapiens GN=EIF4H - [IF4H_HUMAN],0,1,0,0,1,1
UPF0554 protein C2orf43 (Fragment) OS=Homo sapiens GN=C2orf43 PE=4 SV=2 - [B5MCE2_HUMAN],0,1,0,0,1,1
40S ribosomal protein S7 OS=Homo sapiens GN=RPS7 PE=1 SV=1 - [RS7_HUMAN],0,2,0,0,2,2
"Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Homo sapiens GN=DHODH PE=1 SV=3 - [PYRD_HUMAN]",0,1,0,0,1,1
Dolichyl-phosphate beta-glucosyltransferase OS=Homo sapiens GN=ALG5 PE=2 SV=1 - [B4DR67_HUMAN],0,1,0,0,2,1
ER membrane protein complex subunit 2 OS=Homo sapiens GN=EMC2 PE=1 SV=1 - [EMC2_HUMAN],0,1,0,0,2,1
Guanine nucleotide-binding protein subunit alpha-11 OS=Homo sapiens GN=GNA11 PE=1 SV=2 - [GNA11_HUMAN],0,2,0,0,1,2
Sorting nexin-2 OS=Homo sapiens GN=SNX2 PE=2 SV=1 - [B4DEK4_HUMAN],0,1,0,0,1,1
Isoform 2 of Abhydrolase domain-containing protein 16A OS=Homo sapiens GN=ABHD16A - [ABHGA_HUMAN],0,1,0,0,1,1
Isoform 2 of Protein YIF1B OS=Homo sapiens GN=YIF1B - [YIF1B_HUMAN],0,1,0,0,1,1
"Transmembrane protein 11, mitochondrial OS=Homo sapiens GN=TMEM11 PE=1 SV=1 - [TMM11_HUMAN]",0,1,0,0,1,1
Dehydrogenase/reductase SDR family member 4 OS=Homo sapiens GN=DHRS4 PE=4 SV=1 - [E2QRL8_HUMAN],0,1,0,0,1,1
Kidney mitochondrial carrier protein 1 OS=Homo sapiens GN=SLC25A30 PE=2 SV=1 - [KMCP1_HUMAN],0,1,0,0,1,1
